,adsh,company_name,dyrqt,filed,cik,sic,ticker,country,period,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLoss,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllowanceForDoubtfulAccountsReceivableCurrent,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,CashAndCashEquivalents,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,CostOfGoodsAndServicesSold,DebtInstrumentCarryingAmount,DeferredFinanceCostsNet,DeferredTaxAssets,DeferredTaxLiabilities,DepreciationAndAmortization,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRate,EmployeeRelatedLiabilitiesCurrent,FinanceLeaseAsset,FinanceLeaseInterestExpense,FinanceLeaseLiability,FinanceLeaseRightOfUseAssetAmortization,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,IntangibleAssets,InterestExpense,InterestPayableCurrent,InventoryNet,LaborAndRelatedExpense,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermDebt,LongTermDebtCurrent,MinorityInterest,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseAsset,OperatingLeaseCost,OperatingLeaseLiability,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLoss,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNonoperatingIncomeExpense,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseCurrent,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenue,ShareBasedCompensation,Short Term Investments,StockIssuedDuringPeriodValue,StockholdersEquity,SubleaseIncome,TotalLiabilities,TreasuryStockShares,TreasuryStockValue,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,7_before,7_after,difference,per
3022,0001564590-19-031827,ADAPTIVE BIOTECHNOLOGIES CORP,201902,2019-08-13 00:00:00,1478320,2836.0,adpt,US,2019-06-30,2944000.0,7252000.0,5019000.0,0.0,382000.0,46160000.0,0.0,0.0,110758398.0,601395000.0,442301000.0,48519000.0,0.0,0.0001,131000000.0,1000.0,0.0,290000.0,302113000.0,61194000.0,240919000.0,5734000.0,0.0,0.0,0.0,0.0,423000.0,0.0,0.0,-1.23,0.0,4429000.0,0.0,0.0,0.0,0.0,8897000.0,118972000.0,0.0,0.0,0.0,0.0,20325000.0,0.0,0.0,8004000.0,0.0,601395000.0,74862000.0,0.0,0.0,0.0,0.0,-15659000.0,0.0,0.0,38243000.0,-16105000.0,0.0,0.0,0.0,0.0,0.0,290000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4044000.0,0.0,0.0,22298000.0,16527000.0,-330917000.0,22138000.0,3332000.0,374543000.0,1847000.0,-284374000.0,0.0,323838000.0,0.0,0.0,13279324.0,0.0,39.742000579833984,45.312001037597646,5.57000045776367,0.1401540027300492
3023,0001564590-19-031834,"ICONIX BRAND GROUP, INC.",201902,2019-08-13 00:00:00,857737,3140.0,icon,US,2019-06-30,46007000.0,29496000.0,0.0,18573000.0,-53671000.0,1045518000.0,0.0,0.0,500000.0,634139000.0,144278000.0,67058000.0,0.0,0.001,260000000.0,15000.0,4566000.0,2392000.0,0.0,0.0,0.0,0.0,645365000.0,0.0,0.0,5510000.0,482000.0,3885000.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,16435000.0,26099000.0,0.0,0.0,-130000.0,0.0,340843000.0,14465000.0,0.0,0.0,0.0,634139000.0,133553000.0,0.0,642141000.0,67163000.0,22612000.0,1271000.0,0.0,-15257000.0,0.0,18572000.0,7425000.0,674000.0,9605000.0,42800000.0,5634000.0,1121000.0,12788000.0,9195000.0,0.0,0.0,0.0,0.0,0.0,5148000.0,0.0,22884000.0,4311000.0,0.0,-293580000.0,34394000.0,0.0,0.0,0.0,-123440000.0,0.0,723236000.0,3369000.0,844334000.0,10377000.0,10377000.0,1.0380000114440917,1.3579999923706054,0.3199999809265137,0.30828514200237983
3024,0001564590-19-031849,MYRIAD GENETICS INC,201902,2019-08-13 00:00:00,899923,2835.0,mygn,US,2019-06-30,33300000.0,133900000.0,78900000.0,111900000.0,-5400000.0,1068000000.0,0.0,0.0,0.0,1562700000.0,348600000.0,93200000.0,0.0,0.01,150000000.0,700000.0,0.0,0.0,0.0,2200000.0,0.0,0.0,235000000.0,0.0,38900000.0,185600000.0,0.0,0.0,-0.06,-0.06,0.0,48800000.0,0.0,0.0,0.0,0.0,149800000.0,417200000.0,0.0,0.0,21700000.0,0.0,823300000.0,3200000.0,0.0,31400000.0,0.0,1562700000.0,117800000.0,0.0,233500000.0,0.0,0.0,-4200000.0,-100000.0,-2100000.0,221000000.0,-5600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7800000.0,200000.0,0.01,5000000.0,0.0,0.0,0.0,0.0,169200000.0,57300000.0,20900000.0,25600000.0,215400000.0,0.0,191800000.0,0.0,1088900000.0,0.0,473800000.0,0.0,0.0,74800000.0,73400000.0,45.27000045776367,28.73600006103516,-16.534000396728516,-0.3652308422694743
3025,0001564590-19-031852,"FORTY SEVEN, INC.",201902,2019-08-13 00:00:00,1667633,2834.0,ftsv,US,2019-06-30,8499000.0,0.0,9719000.0,0.0,59000.0,277413000.0,0.0,0.0,0.0,115802000.0,110868000.0,17849000.0,0.0,0.0,0.0,3000.0,0.0,-23165000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.74,0.0,0.0,0.0,0.0,0.0,0.0,5057000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115802000.0,22357000.0,0.0,0.0,0.0,0.0,-23206000.0,0.0,0.0,23886000.0,-23886000.0,2579000.0,0.0,2997000.0,0.0,1067000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11861000.0,0.0,0.0,1288000.0,18829000.0,-185991000.0,0.0,1125000.0,0.0,612000.0,91484000.0,0.0,24318000.0,0.0,0.0,31355135.0,0.0,8.060000038146972,7.040000057220459,-1.0199999809265137,-0.12655086552096542
3026,0001564590-19-031859,"TILRAY, INC.",201902,2019-08-13 00:00:00,1731348,2833.0,tlry,CA,2019-06-30,24368000.0,24612000.0,17984000.0,11466000.0,6858000.0,526830000.0,0.0,1854000.0,0.0,1024131000.0,358631000.0,184551000.0,0.0,0.0,0.0,0.0,0.0,2924000.0,0.0,0.0,0.0,33631000.0,0.0,0.0,0.0,53624000.0,2385000.0,0.0,0.0,-0.36,0.0,7943000.0,0.0,0.0,0.0,0.0,16465000.0,154954000.0,12273000.0,0.0,0.0,0.0,331983000.0,0.0,5938000.0,75317000.0,0.0,1024131000.0,175908000.0,0.0,0.0,0.0,0.0,-35053000.0,0.0,0.0,0.0,-32520000.0,0.0,0.0,0.0,1547000.0,0.0,0.0,0.0,0.0,2035000.0,0.0,0.0,0.0,0.0,36633000.0,4208000.0,159024000.0,147558000.0,1528000.0,-173531000.0,45904000.0,7585000.0,0.0,0.0,360167000.0,0.0,663964000.0,0.0,0.0,97231839.0,0.0,42.67599945068359,36.28400001525879,-6.3919994354248,-0.14977972438141487
3027,0001564590-19-031869,"GALAXY GAMING, INC.",201902,2019-08-14 00:00:00,13156,7900.0,glxz,US,2019-06-30,1334830.0,3114968.0,1022693.0,616611.0,0.0,5265388.0,212578.0,82121.0,0.0,22928200.0,12594544.0,8171751.0,0.0,0.001,65000000.0,17753.0,0.0,0.0,0.0,1322770.0,0.0,46945.0,48562077.0,0.0,0.0,0.0,481044.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,2939841.0,1091000.0,0.0,0.0,126309.0,0.0,20579382.0,289353.0,119811.0,735426.0,0.0,22928200.0,5260420.0,0.0,48481639.0,1437851.0,0.0,1054943.0,0.0,-359267.0,3858667.0,1540519.0,162303.0,0.0,169244.0,5258.0,0.0,0.0,146.0,0.0,0.0,0.001,10000000.0,0.0,0.0,523789.0,0.0,758387.0,141776.0,178259.0,-34874045.0,5399186.0,212578.0,0.0,60375.0,-29590904.0,0.0,52519104.0,0.0,0.0,27963426.0,0.0,1.5319999933242798,1.5700000286102296,0.03800003528594975,0.024804200686380968
3028,0001564590-19-031873,DASAN ZHONE SOLUTIONS INC,201902,2019-08-14 00:00:00,1101680,3661.0,dzsi,US,2019-06-30,42394000.0,0.0,0.0,12062000.0,-3064000.0,137805000.0,0.0,353000.0,0.0,279928000.0,226545000.0,65357000.0,0.0,0.001,36000000.0,21000.0,658000.0,660000.0,0.0,3365000.0,2467000.0,55882000.0,60558000.0,0.0,0.0,1064000.0,470000.0,0.0,0.13,0.13,0.0,0.0,0.0,0.0,1.0,0.0,14929000.0,3977000.0,27782000.0,0.0,800000.0,316000.0,20244000.0,62000.0,0.0,43306000.0,0.0,279928000.0,93003000.0,0.0,58830000.0,28867000.0,794000.0,2408000.0,-24000.0,0.0,24829000.0,3116000.0,20310000.0,1302000.0,21434000.0,0.0,4345000.0,0.0,2454000.0,1715000.0,1345000.0,0.0,0.0,0.0,0.0,4857000.0,0.0,18556000.0,6173000.0,9430000.0,-15007000.0,83664000.0,811000.0,0.0,42509000.0,120549000.0,0.0,159379000.0,0.0,0.0,18482000.0,18166000.0,10.079999732971194,11.144000053405762,1.0640003204345696,0.10555559014096756
3029,0001564590-19-031883,"SUTRO BIOPHARMA, INC.",201902,2019-08-14 00:00:00,1382101,2836.0,stro,US,2019-06-30,4516000.0,6500000.0,3565000.0,0.0,213000.0,287363000.0,0.0,0.0,0.0,188812000.0,162223000.0,19405000.0,0.0,0.001,300000000.0,23000.0,0.0,-13636000.0,0.0,21380000.0,25577000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,8067000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188812000.0,36099000.0,0.0,7000000.0,0.0,0.0,-13793000.0,0.0,0.0,24210000.0,-13685000.0,0.0,0.0,0.0,0.0,2239000.0,0.0,832000.0,125000.0,0.0,0.0,0.0,0.0,0.0,2559000.0,0.0,0.0,9273000.0,16143000.0,-168044000.0,10525000.0,2463000.0,166045000.0,10000.0,119555000.0,0.0,69257000.0,0.0,0.0,22926390.0,0.0,9.84000015258789,8.632000160217286,-1.2079999923706044,-0.12276422496323885
3030,0001564590-19-031888,COREPOINT LODGING INC.,201902,2019-08-14 00:00:00,1707178,6798.0,cplg,US,2019-06-30,101000000.0,0.0,0.0,0.0,0.0,954000000.0,4000000.0,0.0,0.0,2395000000.0,0.0,42000000.0,11000000.0,0.01,1000000000.0,0.0,0.0,-19000000.0,0.0,0.0,0.0,0.0,1016000000.0,14000000.0,0.0,6000000.0,46000000.0,0.0,0.0,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,14000000.0,0.0,0.0,0.0,1000000.0,0.0,4000000.0,18000000.0,3000000.0,0.0,0.0,2395000000.0,0.0,0.0,1002000000.0,0.0,3000000.0,-19000000.0,0.0,-13000000.0,224000000.0,-5000000.0,28000000.0,0.0,28000000.0,0.0,60000000.0,0.0,0.0,51000000.0,5000000.0,0.0,0.0,0.0,0.0,15000000.0,0.0,0.0,0.0,0.0,251000000.0,219000000.0,0.0,0.0,0.0,1209000000.0,0.0,1186000000.0,0.0,0.0,57000000.0,57000000.0,10.713638305664062,8.948623847961425,-1.7650144577026374,-0.16474463738144993
3031,0001564590-19-031897,"THEREALREAL, INC.",201902,2019-08-14 00:00:00,1573221,5900.0,real,US,2019-06-30,4469000.0,9517000.0,33404000.0,25420000.0,5000.0,1729000.0,0.0,0.0,0.0,158130000.0,99430000.0,65014000.0,0.0,0.0,155649887.0,1000.0,0.0,2000.0,0.0,3943000.0,0.0,24926000.0,0.0,0.0,0.0,0.0,3200000.0,0.0,0.0,-2.83,0.0,0.0,0.0,0.0,0.0,0.0,25355000.0,0.0,46050000.0,0.0,59000.0,0.0,0.0,610000.0,0.0,12664000.0,0.0,158130000.0,86846000.0,0.0,0.0,6498000.0,0.0,-26875000.0,0.0,0.0,71390000.0,-25340000.0,0.0,0.0,0.0,0.0,6573000.0,0.0,5372000.0,10076000.0,0.0,0.0,0.0,0.0,0.0,10563000.0,0.0,65847000.0,40427000.0,0.0,-307857000.0,70976000.0,1287000.0,13372000.0,423000.0,-306122000.0,0.0,96922000.0,0.0,0.0,9494447.0,0.0,19.749999618530275,16.281999778747558,-3.4679998397827165,-0.1755949319881958
3032,0001564590-19-031898,"IDENTIV, INC.",201902,2019-08-14 00:00:00,1036044,3577.0,inve,US,2019-06-30,8211000.0,17560000.0,4696000.0,12557000.0,2276000.0,446819000.0,0.0,270000.0,5554.0,75850000.0,45196000.0,11117000.0,0.0,0.001,50000000.0,18000.0,612000.0,612000.0,3712000.0,3052000.0,660000.0,12354000.0,13282000.0,0.0,0.0,0.0,643000.0,0.0,0.01,0.01,0.0,1866000.0,0.0,0.0,0.0,0.0,4721000.0,10138000.0,9883000.0,0.0,80000.0,55000.0,25622000.0,0.0,0.0,13588000.0,0.0,75850000.0,34049000.0,0.0,0.0,0.0,-170000.0,416000.0,0.0,0.0,9076000.0,807000.0,5525000.0,500000.0,5707000.0,0.0,1188000.0,196000.0,0.0,558000.0,0.0,0.001,10000000.0,0.0,0.0,2931000.0,0.0,14982000.0,2425000.0,2078000.0,-404752000.0,22237000.0,693000.0,0.0,0.0,35710000.0,200000.0,40310000.0,1145000.0,8656000.0,17795000.0,16953000.0,5.148000049591063,4.896000003814697,-0.25200004577636737,-0.04895105737156805
3033,0001564590-19-031905,"REGIONAL HEALTH PROPERTIES, INC",201902,2019-08-14 00:00:00,1004724,8051.0,rhe,US,2019-06-30,4020000.0,1116000.0,600000.0,18390000.0,0.0,0.0,0.0,0.0,0.0,135065000.0,25797000.0,4855000.0,0.0,0.0,55000000.0,0.0,0.0,0.0,46000.0,0.0,0.0,0.0,82337000.0,0.0,0.0,44000.0,841000.0,0.0,0.0,-2.07,0.0,0.0,0.0,0.0,0.0,0.0,895000.0,1585000.0,0.0,0.0,0.0,0.0,14318000.0,1724000.0,467000.0,0.0,0.0,135065000.0,40080000.0,0.0,80726000.0,2319000.0,0.0,-1243000.0,0.0,-2992000.0,3684000.0,1617000.0,0.0,0.0,34756000.0,0.0,74000.0,0.0,0.0,1140000.0,-47000.0,62423000.0,5000000.0,2812000.0,2812000.0,546000.0,0.0,74428000.0,56038000.0,0.0,-119231000.0,5301000.0,21000.0,0.0,0.0,5140000.0,0.0,129925000.0,0.0,0.0,1688000.0,1688000.0,1.8164000034332275,1.700600028038025,-0.1157999753952026,-0.06375246376146547
3034,0001564590-19-031927,"BRIDGEBIO PHARMA, INC.",201902,2019-08-14 00:00:00,1743881,2834.0,bbio,US,2019-06-30,0.0,0.0,0.0,0.0,0.0,69000.0,0.0,0.0,0.0,0.0,0.0,112400000.0,0.0,0.001,500000000.0,0.0,-69000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69000.0,0.0,0.0,69000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,25000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69000.0,0.0,69000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.823999786376948,27.363999557495127,-0.4600002288818352,-0.016532498289733966
3035,0001564590-19-031957,PREVAIL THERAPEUTICS INC.,201902,2019-08-14 00:00:00,1714798,2836.0,prvl,US,2019-06-30,2003000.0,0.0,663000.0,150000.0,0.0,246998000.0,1109000.0,0.0,0.0,216078000.0,206348000.0,202186000.0,0.0,0.0001,200000000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.58,0.0,1429000.0,0.0,0.0,0.0,0.0,3713000.0,0.0,0.0,0.0,0.0,0.0,0.0,565000.0,0.0,0.0,0.0,216078000.0,7659000.0,0.0,0.0,0.0,0.0,-15103000.0,0.0,0.0,0.0,-15668000.0,7516000.0,579000.0,8481000.0,0.0,0.0,0.0,0.0,0.0,565000.0,0.0,10000000.0,0.0,0.0,4253000.0,0.0,2273000.0,2123000.0,11955000.0,-45962000.0,0.0,0.0,0.0,113236000.0,201039000.0,0.0,15039000.0,0.0,0.0,26212356.0,0.0,9.407999992370604,10.741999816894527,1.333999824523925,0.1417941991502688
3036,0001564590-19-031958,ITERUM THERAPEUTICS PLC,201902,2019-08-14 00:00:00,1659323,2834.0,itrm,IE,2019-06-30,10160000.0,0.0,13956000.0,275000.0,0.0,204443000.0,0.0,0.0,0.0,71293000.0,59224000.0,51331000.0,0.0,0.01,50000000.0,144000.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.93,0.0,1231000.0,0.0,0.0,0.0,0.0,2939000.0,0.0,0.0,0.0,157000.0,0.0,0.0,0.0,0.0,0.0,0.0,71293000.0,28253000.0,0.0,10771000.0,3496000.0,0.0,-27638000.0,0.0,-103000.0,27378000.0,-27378000.0,7387000.0,243000.0,7544000.0,0.0,11361000.0,0.0,481000.0,7693000.0,32000.0,0.0,0.0,0.0,0.0,7953000.0,0.0,923000.0,648000.0,24439000.0,-180011000.0,0.0,0.0,0.0,0.0,24576000.0,0.0,46717000.0,0.0,0.0,14340231.0,0.0,6.930000114440918,6.7629999160766605,-0.16700019836425728,-0.024098152324162
3037,0001564590-19-031964,SOLID BIOSCIENCES INC.,201902,2019-08-14 00:00:00,1707502,2836.0,sldb,US,2019-06-30,5600000.0,0.0,6007000.0,3242000.0,3000.0,331620000.0,0.0,0.0,0.0,96304000.0,78321000.0,52163000.0,0.0,0.001,300000000.0,35000.0,-26529000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658000.0,0.0,0.0,-0.76,0.0,0.0,0.0,0.0,1005000.0,0.0,5359000.0,0.0,0.0,0.0,0.0,0.0,0.0,367000.0,0.0,0.0,0.0,96304000.0,13671000.0,0.0,0.0,0.0,0.0,-26525000.0,0.0,444000.0,26969000.0,-26969000.0,5618000.0,602000.0,6919000.0,0.0,209000.0,-4000.0,278000.0,0.0,77000.0,0.001,10000000.0,0.0,0.0,10935000.0,0.0,15071000.0,11829000.0,21610000.0,-255163000.0,0.0,3911000.0,15550000.0,0.0,76495000.0,0.0,19809000.0,0.0,0.0,34843344.0,0.0,5.857999992370607,7.996000099182129,2.138000106811523,0.364970998565386
3038,0001564590-19-031967,UROVANT SCIENCES LTD.,201902,2019-08-14 00:00:00,1740547,2834.0,urov,US,2019-06-30,2971000.0,0.0,8287000.0,0.0,457000.0,251279000.0,0.0,0.0,4069490.0,76252000.0,71019000.0,63226000.0,0.0,0.0,267001308.0,1000.0,0.0,188000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000.0,97000.0,0.0,-0.94,0.0,729000.0,0.0,0.0,0.0,0.0,5465000.0,0.0,0.0,0.0,67000.0,0.0,0.0,-513000.0,0.0,0.0,0.0,76252000.0,11447000.0,0.0,13728000.0,0.0,0.0,-28485000.0,0.0,0.0,27479000.0,-28418000.0,3386000.0,100000.0,3449000.0,0.0,0.0,0.0,0.0,0.0,-190000.0,0.0,0.0,0.0,0.0,8416000.0,0.0,0.0,1203000.0,22014000.0,-204016000.0,0.0,1047000.0,0.0,70000.0,47720000.0,0.0,28532000.0,0.0,0.0,30325169.0,0.0,7.741999912261963,7.890000057220459,0.14800014495849645,0.019116526302730943
3039,0001564590-19-031992,NICHOLAS FINANCIAL INC,201902,2019-08-14 00:00:00,1000045,6153.0,nick,US,2019-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259423000.0,0.0,34517000.0,0.0,0.0,50000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149000000.0,2897000.0,0.0,0.0,14000.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,3638000.0,328000.0,0.0,0.0,206000.0,1000.0,93000.0,2488000.0,0.0,0.0,4821000.0,259423000.0,0.0,0.0,146103000.0,0.0,0.0,591000.0,0.0,0.0,15844000.0,797000.0,2700000.0,582000.0,2738000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,616000.0,0.0,141275000.0,0.0,34000.0,0.0,0.0,105510000.0,0.0,153913000.0,4714000.0,70459000.0,7922000.0,7921000.0,8.320000076293946,8.713999938964843,0.39399986267089737,0.047355752290617815
3040,0001564590-19-031993,PHASEBIO PHARMACEUTICALS INC,201902,2019-08-14 00:00:00,1169245,2834.0,phas,US,2019-06-30,3047000.0,0.0,141000.0,1859000.0,0.0,221040000.0,0.0,0.0,0.0,97438000.0,94897000.0,90342000.0,0.0,0.001,200000000.0,29000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,0.0,671000.0,0.0,0.0,0.0,0.0,2404000.0,0.0,0.0,0.0,0.0,0.0,0.0,491000.0,54000.0,0.0,0.0,97438000.0,5746000.0,0.0,8429000.0,1265000.0,0.0,-9232000.0,0.0,0.0,10185000.0,-9482000.0,1832000.0,0.0,1864000.0,0.0,32000.0,0.0,0.0,56000.0,250000.0,0.001,10000000.0,0.0,0.0,3375000.0,0.0,2536000.0,677000.0,7781000.0,-139436000.0,703000.0,270000.0,0.0,46277000.0,81609000.0,0.0,15829000.0,29967.0,24000.0,27932610.0,0.0,7.674000072479247,7.55600004196167,-0.11800003051757812,-0.015376600130713281
3041,0001564590-19-031999,BIOCEPT INC,201902,2019-08-14 00:00:00,1044378,8071.0,bioc,US,2019-06-30,2020580.0,2208955.0,1490808.0,4020150.0,0.0,247387369.0,0.0,0.0,0.0,19904840.0,15991291.0,12590597.0,0.0,0.0001,150000000.0,2302.0,0.0,0.0,0.0,0.0,0.0,2673323.0,0.0,0.0,0.0,0.0,228856.0,0.0,-0.38,-0.38,0.0,0.0,1357206.0,63574.0,1494751.0,119599.0,1676310.0,0.0,0.0,0.0,0.0,0.0,0.0,63574.0,0.0,605472.0,0.0,19904840.0,5821870.0,0.0,0.0,0.0,0.0,-7816012.0,0.0,-1894690.0,7112645.0,-5921322.0,1337240.0,318005.0,1533091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,5000000.0,2133.0,2133.0,586267.0,0.0,5239253.0,1219103.0,1148280.0,-234290120.0,1191323.0,224641.0,0.0,0.0,13099551.0,0.0,6805289.0,0.0,0.0,20466224.0,20466224.0,1.0359999895095826,0.9500000119209292,-0.08599997758865363,-0.08301156221957487
3042,0001564590-19-032080,"YOGAWORKS, INC.",201902,2019-08-14 00:00:00,1703497,7200.0,yoga,US,2019-06-30,4175111.0,0.0,0.0,22913364.0,0.0,113898297.0,0.0,0.0,0.0,31346832.0,6726304.0,4917559.0,0.0,0.001,50000000.0,16775.0,0.0,0.0,8736650.0,8736650.0,0.0,5345496.0,0.0,0.0,0.0,0.0,1549032.0,0.0,0.0,-0.26,0.0,1973847.0,0.0,0.0,0.0,0.0,4494248.0,663954.0,0.0,0.0,6769.0,0.0,11901519.0,0.0,0.0,1017882.0,0.0,31346832.0,15033110.0,0.0,0.0,0.0,0.0,-4366218.0,0.0,0.0,18296220.0,-4359449.0,0.0,0.0,0.0,0.0,1212659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790863.0,0.0,33755760.0,10842396.0,0.0,-101683962.0,13913760.0,307223.0,0.0,0.0,12231110.0,0.0,19115722.0,0.0,0.0,16604330.0,16604330.0,0.1520000010728836,0.15139999985694885,-0.000600001215934759,-0.003947376392761076
3043,0001564590-19-032124,EMERSON RADIO CORP,201902,2019-08-14 00:00:00,32621,3651.0,msn,US,2019-06-30,0.0,860000.0,0.0,0.0,0.0,79792000.0,0.0,0.0,0.0,41642000.0,40430000.0,7260000.0,0.0,0.01,75000000.0,529000.0,0.0,0.0,0.0,110000.0,0.0,1748000.0,0.0,0.0,1680000.0,2227000.0,0.0,0.0,-0.05,-0.05,0.0,0.0,5000.0,0.0,5000.0,0.0,1083000.0,0.0,0.0,0.0,5000.0,0.0,0.0,237000.0,0.0,3355000.0,0.0,41642000.0,1254000.0,2647000.0,0.0,0.0,0.0,-987000.0,0.0,0.0,2832000.0,-982000.0,599000.0,65000.0,643000.0,0.0,154000.0,0.0,0.0,0.0,0.0,3310000.0,10000000.0,3677.0,3677.0,353000.0,0.0,0.0,6000.0,0.0,-12689000.0,1613000.0,0.0,0.0,0.0,37741000.0,0.0,3901000.0,31923145.0,33201000.0,21043000.0,21043000.0,1.0640000343322753,1.0279999732971192,-0.036000061035156065,-0.03383464273828553
3044,0001564590-19-032125,QUEST RESOURCE HOLDING CORP,201902,2019-08-14 00:00:00,1442236,7359.0,qrhc,US,2019-06-30,15248086.0,15893340.0,0.0,2640329.0,0.0,160204422.0,0.0,977088.0,4423858.0,82494007.0,19354377.0,2087606.0,0.0,0.001,200000000.0,15350.0,0.0,0.0,0.0,22416.0,0.0,20695798.0,0.0,0.0,12152000.0,0.0,327093.0,0.0,0.0,0.0,0.0,765837.0,0.0,0.0,0.0,0.0,4226912.0,58208490.0,4749575.0,0.0,54771.0,0.0,21526249.0,113697.0,0.0,0.0,0.0,82494007.0,15271226.0,0.0,0.0,0.0,0.0,27102.0,0.0,0.0,4554005.0,195570.0,1872499.0,0.0,2061761.0,0.0,0.0,0.0,0.0,1452457.0,0.0,0.001,10000000.0,0.0,0.0,1373431.0,0.0,0.0,534752.0,0.0,-99310803.0,25445373.0,269201.0,0.0,0.0,60908969.0,0.0,21585038.0,0.0,0.0,15362406.0,15339743.0,2.359999990463257,2.3600000381469735,4.7683715642676816e-08,2.0204964337019653e-08
